title,url,summary
사랑이 오네요,https://pedia.watcha.com/ko-KR/contents/tPrzqbr,안정지향적인 평범한 신입사원이 패션잡지 편집부로 배속되면서 스스로 일과 사랑에 고군분투하며 성장하는 이야기
"사랑해, 울지마",https://pedia.watcha.com/ko-KR/contents/txPvypR,"서로 다른 상처를 가진 두 남녀의 사랑과 그들의 가족 이야기로 아픈 상처를 사랑으로, 용서로, 이해로 치유하는 사람들의 이야기를 다룬 드라마."
사생활,https://pedia.watcha.com/ko-KR/contents/tPDOXko,의도치 않게 국가의 사생활에 개입하게 된 사기꾼들이 모든 기술을 총동원해 골리앗 같은 대기업과 사기 대결을 펼치며 거대한 사생활을 밝혀내는 이야기. 자칭 다큐 배우 부모 밑에서 밥 먹듯 사기를 치며 자란 모태 사기꾼 차주은. 부모와 달리 평범한 삶을 꿈꾸던 그녀의 인생은 정복기의 등장으로 180도 뒤바뀐다. 전혀 예상치 못한 순간에 복기와 맞닥뜨린 주은. 한손은 도와달라는 주은의 부탁에 급이 다른 싸움이라며 머뭇거린다. 하지만 포기란 없다. 기회는 단 한 번뿐. 주은은 갈고닦은 사기 내공을 발휘해 직접 다큐를 기획하는데...
사운드트랙 #1,https://pedia.watcha.com/ko-KR/contents/tlAn4dM,6년간 연애했던 수호와 현서. 건강 적신호가 온 영앤리치 CEO와 꿈을 접은 피아노 교사로 다시 만난다. 한편 케이는 수호와 작업을 하기로 하고 연주자로 현서를 섭외한다. 세 사람 사이에는 미묘한 기류가 흐른다. 우여곡절 끝에 수호와 현서는 연애를 다시 시작한다. 이들의 엔딩은 반복될까?
사이코메트리 그녀석,https://pedia.watcha.com/ko-KR/contents/tEkOqOn,피부가 닿는 순간 상대방이 감추고 있는 비밀을 읽어내는 소년과 목숨을 걸고라도 감추고 싶은 마음속 상처가 있는 소녀의 이야기를 담은 로맨틱 코미디 드라마.
사이코지만 괜찮아,https://pedia.watcha.com/ko-KR/contents/tlnN9ov,버거운 삶의 무게로 사랑을 거부하는 정신 병동 보호사 강태와 태생적 결함으로 사랑을 모르는 동화 작가 문영이 서로의 상처를 보듬고 치유해가는 한 편의 판타지. 동화 같은 사랑에 관한 조금 이상한 로맨틱 코미디
"사임당, 빛의 일기",https://pedia.watcha.com/ko-KR/contents/tRWrYDE,조선시대 신사임당의 삶은 재해석한 드라마.
사춘기 메들리,https://pedia.watcha.com/ko-KR/contents/tRb7YYP,시골의 한 고등학교에서 벌어지는 풋풋한 사춘기 고등학생들의 이야기를 그린 드라마.
산후조리원,https://pedia.watcha.com/ko-KR/contents/tRp4dMe,"회사에서는 최연소 임원, 병원에서는 최고령 산모 현진이 재난 같은 출산과 조난급 산후조리원 적응기를 거치며 조리원 동기들과 함께 성장해 나가는 격정 출산 느와르"
삼남매가 용감하게,https://pedia.watcha.com/ko-KR/contents/tEQkwMw,"K-장녀로 가족을 위해 양보하고 성숙해야 했던 큰딸, 연예계 톱스타로 가족을 부양해야했던 K-장남 두 사람이 만나 행복을 찾아 나선 한국형 가족의 ‘사랑과 전쟁’ 이야기"
"상두야, 학교가자!",https://pedia.watcha.com/ko-KR/contents/tbRwjDE,"신세대 꽃미남 제비 상두! 퇴물제비 만도의 코치대로 돈 많은 사모님을 낚느라 한창 작업 중인 상두 앞에 난데없이 교복을 입고 나타난 첫사랑 은환! 일은 꼬여만 가고, 은환은 사고까지 당한다. 게다가 세라가 낳은 딸 보리의 담당의사 민석이 은환의 약혼자라니! 10년만에 만난 첫사랑은 상두의 맘을 흔들어 놓고, 상두는 무작정 은환이 수학교사로 있다는 고등학교로 향한다!"
상속자들,https://pedia.watcha.com/ko-KR/contents/tRW31aR,경제적으로 대한민국 상위 1%의 부유한 재벌가에서 자란 10대 고등학생들의 사랑과 우정을 담은 청춘 드라마.
상어,https://pedia.watcha.com/ko-KR/contents/md7YprM,"코스타리카 태평양 연안에서 550km 떨어진 아름다운 바다 생태계를 지닌 국립공원 코코스 섬. 코코스 섬 국립공원은 평소 접하기 힘들었던 희귀한 바다생물들이 모이는 장소로, 다양한 종의 상어와 가오리떼 등을 관찰할 수 있는 최적의 장소로 알려져 있다. 그런데 코코스 섬으로 찾아오는 상어의 수도 매년 줄어들고 있어, 상어의 이동 동선 등을 파악하여 그 원인으로부터 상어들을 지키고자 한다."
서류상 아빠,https://pedia.watcha.com/ko-KR/contents/tPy8zZg,"5살 차이 나는 새아빠가 생겼다!? 딸을 구하는 재벌 3세와, 아빠를 구하는 자매의 좌충우돌 계약, 동거 로맨스"
"서른, 아홉",https://pedia.watcha.com/ko-KR/contents/tEZAY2N,"마흔을 코 앞에 둔 세 친구의 우정과 사랑, 삶에 대한 깊이 있는 이야기를 다루는 현실 휴먼 로맨스"
서른이지만 열일곱입니다,https://pedia.watcha.com/ko-KR/contents/tE6z7nE,열일곱에 코마에 빠져 서른이 돼 깨어난 '멘탈 피지컬 부조화女'와 세상과 단절하고 살아온 '차단男'. 이들의 서른이지만 열일곱같은 애틋하면서도 코믹한 로코
선덕여왕,https://pedia.watcha.com/ko-KR/contents/txR4zLl,한민족 최초의 여성 왕인 선덕여왕의 일대기를 그린 드라마.
"선배, 그 립스틱 바르지 마요",https://pedia.watcha.com/ko-KR/contents/tlLrBbJ,"잘생김, 섹시함, 진지함을 다 갖춘 직진남 후배와 연하는 남자로 안 본다는 선배의 밀당과 설렘을 담은 로맨스 드라마"
설강화,https://pedia.watcha.com/ko-KR/contents/tPeWrgN,1987년 서울을 배경으로 어느 날 갑자기 여자대학교 기숙사에 피투성이로 뛰어든 명문대생 수호와 서슬 퍼런 감시와 위기 속에서도 그를 감추고 치료해준 여대생 영로의 시대를 거스른 절절한 사랑 이야기
설렘주의보,https://pedia.watcha.com/ko-KR/contents/mObGaAn,"스포츠를 좋아하는 털털한 소녀 수경. 어느 날 같은 동아리인 방송부 선배에게 반한다.
 
 [제16회 서울국제여성영화제]"
세가지 색 판타지,https://pedia.watcha.com/ko-KR/contents/tlLG3rP,"가문의 비밀이 담긴 '절대반지'를 손에 넣은 노답청춘 흔녀의 상큼발랄 판타지 로맨스. 외모 권력의 최하위녀 모난희! 그녀가 가문의 비밀이 담긴 ‘절대반지’를 물려받았다. 남자가 절대반지를 끼워주면,자신을 이상형으로 본다는 일명, 이상형 반지. 우여곡절 끝에 난희는 학교 최고의 킹카 박세건에게 그 반지를 끼워달라고 하고. 세건은 그 날부터 난희가 자신의 이상형으로 보이는데...! 과연, 난희는 진정한 세건의 사랑을 얻을 수 있을까. 그리고, 끝까지 반지의 비밀을 지켜낼 수 있을 것인가?"
세상 어디에도 없는 착한남자,https://pedia.watcha.com/ko-KR/contents/tPJBB6P,죽도록 사랑하는 남녀가 있었지만 여자는 자신의 욕망을 위해 남자를 배신한다. 여자의 배신을 알아차린 남자가 복수를 계획하게 되면서 벌어지는 갈등과 사랑을 그린 정통 멜로드라마
세상 잘 사는 지은씨2,https://pedia.watcha.com/ko-KR/contents/tR4J8Lw,지극히 평범하기에 아주 잘살고 있는 ‘요즘 애들’인 지은. 그녀를 통해 보는 20대의 ‘아주 평범한’ 리얼 공감 드라마.
세상에서 가장 아름다운 이별,https://pedia.watcha.com/ko-KR/contents/mWqekrW,"“피곤해” 병원 일에만 신경 쓰는 가장(김갑수)
“밥 줘, 밥” 어린애가 되어버린 할머니(김지영)
“알아서 할게요” 언제나 바쁜 큰 딸(박하선)
“됐어요” 여자친구 밖에 모르는 삼수생 아들(류덕환)
“돈 좀 줘” 툭 하면 사고치는 백수 외삼촌 부부(유준상&서영희)
그리고 꿈 많고 할 일도 많은 엄마(배종옥)

영원히 반복될 것만 같았던 일상에 찾아온 이별의 순간.
그날 이후... 우리는 진짜 ‘가족’이 되었습니다."
세상에서 제일 예쁜 내 딸,https://pedia.watcha.com/ko-KR/contents/tE3AwO5,이 시대 대한민국을 살고 있는 엄마와 딸의 이야기를 그린 드라마
소년심판,https://pedia.watcha.com/ko-KR/contents/tR5K7KN,"지방법원 소년부의 엄정한 판사. 복잡다단한 사건들을 다루며, 소년범에 대한 반감, 정의와 형벌에 대한 굳건한 신념 사이에서 균형을 잡아간다."
속삭임,https://pedia.watcha.com/ko-KR/contents/mOlYBed,사별한 채 평생을 고지식하게 살아온 노교수(최종원)에게 책과 화분은 삶의 모든 것이다. 어느 날 노교수는 아들을 만나기 위해 미국으로 떠나면서 자신의 분신과도 같은 책과 화분을 제자인 영조(이영은)와 동네꽃집청년인 윤수(하석진)에게 각각 부탁한다. 노교수의 집을 오가며 각자의 주어진 일에 충실하던 두 사람은 고양이 덩치 때문에 얼굴도 모른 채 티격태격하게 되고 점점 서로의 존재를 알아간다. 그리고 어느 순간 서로에 대한 미묘한 감정이 찾아오는데….
"손 꼭 잡고, 지는 석양을 바라보자",https://pedia.watcha.com/ko-KR/contents/tPJjd9P,"한 부부가 죽음이라는 위기에 직면하면서 살아온 시간을 돌아보고, 또 잊고 살았던 것들을 하나씩 되짚어보며 서로에 대한 사랑과 가족의 소중함을 그린 드라마"
손: The Guest,https://pedia.watcha.com/ko-KR/contents/tRz8A5l,"동해의 작은 마을에 전해 오는 전설이 있다. 동쪽 바다 깊은 곳에서 와서 사람에게 들어온다는 큰 귀신, 손. 20년 전 작은 마을에서 잔인한 살인사건이 발생했다. 그리고 20년 후 발생하는 일련의 기괴한 살인사건들. 말로 설명 되지않는 기이한 힘에 의해 벌어진 범죄. 영매, 사제 그리고 혀사가 각기 다른 이유로 '손'을 쫓기 시작한다. 이들이 쫓는 '손'의 정체는 무엇일까?"
쇼핑왕 루이,https://pedia.watcha.com/ko-KR/contents/tlLBkdR,"복잡한 소비의 도시, 서울 한복판에 떨어진 온실 기억상실남 '쇼핑왕' 루이와 오대산 날다람쥐 '넷맹녀' 고복실의 로맨틱 코미디 드라마"
수상한 파트너,https://pedia.watcha.com/ko-KR/contents/tE0JG2P,"기소 성공률 1위를 자랑하는 검사 노지욱, 태권도 유소년 대표 출신 수습 검사 은봉희. 두 사람은 온갖 사건들을 함께 겪어내며 서로의 마음 속에 자리잡기 시작한다."
순정에 반하다,https://pedia.watcha.com/ko-KR/contents/tPyXe7R,"피도 눈물도 없던 냉혈한 기업 사냥꾼, 뜨거운 가슴으로 사랑에 목매는 순정마초로 다시 태어나다."
술꾼도시여자들,https://pedia.watcha.com/ko-KR/contents/tlYeyo8,"하루 끝의 술 한잔이 인생의 신념인 세 여자의 일상을 그린 본격 '기승전술' 드라마, 그 두번째 이야기"
숨바꼭질,https://pedia.watcha.com/ko-KR/contents/mdReMLO,"고급 아파트에서 완벽한 가정을 꾸리고 사는 성공한 사업가 ‘성수’(손현주)는 하나 뿐인 형에 대한 비밀과 지독한 결벽증을 갖고 있다. 어느 날 그는 형의 실종 소식을 듣고 수십 년 만에 찾아간 형의 아파트에서 집집마다 새겨진 이상한 암호와 형을 알고 있는 ‘주희’(문정희) 가족을 만난다. 어린 딸과 단 둘이 살고 있는 ‘주희’는 자신의 집을 훔쳐보는 누군가의 존재를 느끼며 두려움에 떨고 있다. 낡은 아파트의 암호를 찬찬히 살펴보던 ‘성수’는 그것이 그 집에 사는 사람의 성별과 수를 뜻하는 것을 알게 된다. 형의 아파트를 뒤로한 채 자신의 안락한 집으로 돌아온 그 날, ‘성수’는 형의 아파트에서 봤던 암호가 자신의 집 초인종 옆에서 새겨진 것을 발견하는데..."
슈츠,https://pedia.watcha.com/ko-KR/contents/tE6Yk1q,일본 4대 변호사 사무실 소속인 변호사와 그의 파트너가 다양한 소송에 도전하는 이야기를 그린 드라마.
슈퍼대디 열,https://pedia.watcha.com/ko-KR/contents/tlGz7bP,"여기, 졸지에 바닥에 떨어진 두 남녀가 있다. 최악의 독신남과 최후의 싱글맘! 하루아침에 시한부 인생이 된 싱글맘 닥터가 혼자 남겨질 딸을 위한 마지막 선물로 최고의 일촌 아빠를 만드는 분투기를 그리고자 한다. 실연의 상처로 최악의 독신남 환자가 되어버린 첫사랑을 찾아 최고의 일촌 남편이자 아빠로 성장시키는 과정을 그린다. 그리고 시한부 재활 결혼이란 여정 속에서 생에 마지막 러브레터를 써나간다. 이를 통해 참된 부부관계와 진정한 사랑의 의미를 성찰하고자 한다."
스마일 어게인,https://pedia.watcha.com/ko-KR/contents/mWvqwPM,"웃어라 그리고 죽어라
절대 살아 돌아올 수 없는 악마의 제물

특수경찰대원 카밀라는 슬럼가에 숨은 갱단의 아지트를 급습하는 과정에서 갱단의 습격으로 대부분의 대원들이 희생당하는 사고를 당한다. 카밀라는 때마침 벌어진 사이비 교주 알비노의  강령술 한가운데에 떨어져 온몸에 심한 화상을 입은 채로 혼수상태에 빠진다. 기억을 잃고 깨어난 그녀는 친구인 파티마의 도움을 받는다. 하지만 기억을 잃은 카밀라의 주변에는 사악한 기운이 맴돌고 주변 사람들이 웃음을 지으며 자살하는 기이한 사건들이 벌어진다. 저주를 받은 카밀라와 파티마와 얽힌 끔찍한 비밀이 밝혀지고 사이비 종교 알비노 일당들과 최후의 대결을 벌이게 된다."
스무살,https://pedia.watcha.com/ko-KR/contents/mO0gmDR,"셰프를 꿈꾸지만 도전하지 않는 ‘찰리’. 카페에서 일하는 러블리한 매력의 ‘앰버’를 보고 첫눈에 반하지만 고백을 망설인다. 밀당 고수 베프 ‘벤’의 도움으로 말을 걸어보지만 ‘앰버’는 이미 4년째 연애 중. 말이 잘 통하는 ‘찰리’와 ‘앰버’는 둘도 없는 남.사.친, 여.사.친이 된다. 하지만, ‘앰버’는 순수하고 때로는 엉뚱한 ‘찰리’에게 점점 친구 이상의 감정을 느끼고 남자친구에게도 말 못 하는 속마음을 그에게 털어놓는데… 아슬아슬 친구와 연인 사이를 오가는 ‘찰리’와 ‘앰버’."
스물다섯 스물하나,https://pedia.watcha.com/ko-KR/contents/tPvbdkK,1998년을 배경으로 사회의 혼란 속에서 만난 두 남녀의 사랑과 청춘 이야기를 그린 드라마
스웨덴 세탁소,https://pedia.watcha.com/ko-KR/contents/tEQ4LDl,"사랑, 우정, 취업 등 타인의 고민을 볼 수 있는 초능력을 가진 평범한 여주인공 ‘김봄’을 통해 일상 생활의 단면과 인물의 심리를 디테일하고 코믹하게 표현한 코믹 판타지 드라마"
스위치 - 세상을 바꿔라,https://pedia.watcha.com/ko-KR/contents/tEKm0jP,"진짜와 가짜의 콜라보! 사기꾼에서 검사로 얼떨결에 롤러코스트한 사도찬이, 법꾸라지들을 화끈하게 잡아 들이는 통쾌한 사기 활극"
스위트홈,https://pedia.watcha.com/ko-KR/contents/tRX51M8,"욕망이 괴물이 되는 세상. 그린홈을 떠나 새로운 터전에서 살아남기 위해 각자의 사투를 벌이는 현수와 그린홈의 생존자들, 그리고 또 다른 존재의 등장과 알 수 없는 미스터리한 현상들까지. 새로운 욕망과 사건, 사투를 그린 넷플릭스 시리즈"
스카이캐슬,https://pedia.watcha.com/ko-KR/contents/tRWm15D,"대한민국 상위 0.1%가 모여 사는 SKY 캐슬 안에서 남편은 왕으로, 제 자식은 천하제일 왕자와 공주로 키우고 싶은 명문가 출신 사모님들의 처절한 욕망을 샅샅이 들여다보는 리얼 코믹 풍자 드라마"
스케치,https://pedia.watcha.com/ko-KR/contents/mOVvwpO,"“우리는 이것만 있으면 돼.
담배 몇 개피, 커피 한 잔, 그리고 약간의 대화.
너, 나, 그리고 5달러.”

다큐멘터리 감독을 꿈꾸며 어렵게 방송국에 입사한 리레이나, 자유로운 영혼을 가진 가수 지망생 트로이, 그리고 대학 동기 비키와 새미까지. 대학을 갓 졸업하고 이제 막 사회생활을 시작한 4명의 청춘 앞에 놓인 현실이 녹록지 않다. 꿈을 쫓아가다 부딪힌 냉혹한 현실에 때론 좌절도 하지만, 서로를 향한 사랑과 응원으로 희망을 잃지 않는다.

꿈과 사랑을 찾아 낭만과 불안 사이에서 방황하는 청춘들의 바이블."
스타의 연인,https://pedia.watcha.com/ko-KR/contents/t9PJ3Ql,한류 스타인 이마리와 명문대 국문과 대학원생 김철수가 펼쳐내는 사랑을 통해 진실된 사랑을 찾아가는 이야기를 그린 드라마
스타일,https://pedia.watcha.com/ko-KR/contents/tRp4BWG,"예뻐지고 싶은 로망을 실현해 주는 리얼 뷰티 SHOW <스타일美 7> 머리부터 발끝까지 예뻐지고 싶다면 주목! 트렌드를 이끌어가는 핫한 셀럽의 리얼 뷰티 꿀템이 공개된다! 스타들의 일상 속 꼭꼭 숨겨둔 잇템은 기본, 메이크업 및 스타일 오버를 통해 시청자의 뷰티 고민을 해결해주고, 뷰티템까지 직접 소개한다. 지금 예뻐지고 싶다면? <스타일美 7> 본방사수!"
스타트업,https://pedia.watcha.com/ko-KR/contents/tRwGMnQ,한국의 실리콘 밸리에서 성공을 꿈꾸며 스타트업에 뛰어든 청춘들의 시작(START)과 성장(UP)을 그린 드라마
스토브리그,https://pedia.watcha.com/ko-KR/contents/tlLrZk4,"팬들의 눈물마저 마른 꼴찌팀에 새로 부임한 단장이 남다른 시즌을 준비하는 뜨거운 겨울 이야기. 

프로야구 경제적 효과 2조원, 프로야구 관중 800만 시대, 역동적인 그라운드, 진한 땀 냄새에 열광하는 프로야구 팬들의 취향 저격하는 이야기. 선수가 아닌 단장을 비롯한 프런트들의 이야기다. 프로 스포츠의 조연인 프런트를 쫓아가는 이 드라마는 사실 그들이 단순 그림자가 아닌 겨울 시즌의 또 다른 주인공임을 보여줄 것이다."
스파이 명월,https://pedia.watcha.com/ko-KR/contents/t4P8W6R,북한의 미녀 스파이 명월과 남한 최고 한류스타 강우를 만나면서 벌어지는 로맨스 특공작전을 담은 드라마.
스포트라이트,https://pedia.watcha.com/ko-KR/contents/m5xJZE3,"미국의 3대 일간지 중 하나인 보스턴 글로브 내 ‘스포트라이트’팀은 가톨릭 보스턴 교구 사제들의 아동 성추행 사건을 취재한다. 하지만 사건을 파헤치려 할수록 더욱 굳건히 닫히는 진실의 장벽. 결코 좌절할 수 없었던 끈질긴 ‘스포트라이트’팀은 추적을 멈추지 않고, 마침내 성스러운 이름 속에 감춰졌던 사제들의 얼굴이 드러나는데..."
스폰서,https://pedia.watcha.com/ko-KR/contents/tRp46Ge,"원하는 것을 얻기 위해 수단과 방법을 가리지 않고, 자신의 욕망을 채워 줄 스폰서를 직접 찾아 나서는 네 남녀의 치정로맨스."
슬기로운 감빵생활,https://pedia.watcha.com/ko-KR/contents/tlnMw7P,감옥을 배경으로 미지의 공간 속 사람들이 살아가는 모습을 그린 에피소드 드라마
슬기로운 의사생활,https://pedia.watcha.com/ko-KR/contents/tPvbdo6,"누군가는 태어나고 누군가는 삶을 끝내는, 인생의 축소판이라 불리는 병원에서 평범한 듯 특별한 하루하루를 살아가는 사람들과 눈빛만 봐도 알 수 있는 20년지기 친구들의 케미스토리를 담은 드라마"
슬플 때 사랑한다,https://pedia.watcha.com/ko-KR/contents/tRaDKD9,"'쫓기는 여자, 쫓는 남자, 숨겨준 남자'
사랑은 흔하나 진짜 사랑은 힘든 시대 
진정한 사랑을 찾아가는 세 남녀의 격정 멜로 드라마"
시간,https://pedia.watcha.com/ko-KR/contents/mNdK17W,"평범한 고등학교 2학년 학생인 콘노 마코토는 어떤 사고를 계기로 본의 아니게 시간을 이동하는 능력을 얻게 된다. 어딘가 독특한 분위기를 풍기는 이모 요시야마 카즈코에게 상담을 해 본 결과, 그것은 '타임 리프'라 불리는 능력으로 마코토 또래의 여자아이들에게 자주 있는 일이라고 아무렇지도 않게 말하는 것이다. 처음에는 적지않게 당황하기도 했지만, 원하는 시간으로 되돌아가서 하고 싶었던 일, 미처 하지 못했던 일 등 원하는 것은 모두 할 수 있게 된 마코토는 세상이 전부 자기 것이 된 듯한 기분에 푹 잠긴다.

그러나 머잖아 클래스메이트이자 친한 친구 사이인 마미야 치아키와 츠다 코스케와의 관계에 미묘한 변화가 생긴다. 치아키로부터 생각지도 못한 고백을 받게 된 마코토는 당황한 나머지 타임 리프 능력을 이용해 그 고백을 강제로 없었던 것으로 만들어 버린다. 그저 세 사람의 우정이 지금처럼 이대로 계속되었으면 좋겠다고 생각했을 뿐이었지만 마코토의 바람은 점점 엉뚱한 방향으로 흘러가 버리고, 사건의 전모를 알고 있는 이모 카즈코는 ""사귀면 되지 뭘 그러니""라는 태평한 충고를 해 줄 뿐이다. 이제 마코토는 자신으로 인해 꼬여버린 관계를 풀기 위해 타임 리프 능력을 사용해 동분서주하는데..."
시그널,https://pedia.watcha.com/ko-KR/contents/tEkN4jl,현재의 형사들과 과거의 형사가 낡은 무전기로 교감을 나누며 장기 미제사건을 해결해 나간다는 내용의 드라마
시네마틱드라마 SF8,https://pedia.watcha.com/ko-KR/contents/tR726GJ,"가까운 미래를 배경으로 기술발전을 통해 완전한 사회를 꿈꾸는 인간들의 이야기, 한국판 오리지널 SF 앤솔러지(anthology) 시리즈."
시를 잊은 그대에게,https://pedia.watcha.com/ko-KR/contents/tPdZx1E,"물리치료사, 방사선사, 실습생 등 병원에서 근무하는 사람들을 다룬 드라마"
시맨틱 에러,https://pedia.watcha.com/ko-KR/contents/tPrzOrr,"컴공과 '아싸' 추상우의 완벽하게 짜인 일상에 에러처럼 나타난 안하무인 디자인과 '인싸' 장재영, 극과 극 청춘들의 캠퍼스 로맨스를 그린 왓챠 오리지널 드라마"
시지프스: the myth,https://pedia.watcha.com/ko-KR/contents/tEqZXzd,우리의 세상에 정체를 숨기고 살아가고 있는 존재를 밝혀내려는 천재공학자 한태술과 그를 위해 멀고도 위험한 길을 거슬러온 구원자 강서해의 여정을 그린 판타지 미스터리 드라마
시카고 타자기,https://pedia.watcha.com/ko-KR/contents/tE1avpE,"슬럼프에 빠진 베스트셀러 작가 세주와 그의 이름 뒤에 숨은 유령 작가 진오, 한 때 세주의 열혈 팬에서 안티 팬으로 돌변한 문인 덕후 전설, 그리고 의문의 오래된 '타자기'와 얽힌 세 남녀의 낭만적인 미스터리와 앤티크 로맨스의 만남"
시크릿 가든,https://pedia.watcha.com/ko-KR/contents/mO0mEAz,한 순간 부모를 잃고 혼자가 되어 이모부 '아치볼드'(콜린 퍼스)의 대저택에 보내진 고집불통 소녀 '메리'(딕시 에저릭스).' 아치볼드'는 '메리'에게 그녀의 방 외에는 허락없이 들어가지 말라고 경고하지만 호기심 많은 '메리'는 남몰래 저택을 돌아다니다 오랫동안 감춰져 있던 비밀의 문을 발견한다. 그 너머엔 지금껏 본 적 없는 신비롭고 아름다운 정원이 숨겨져 있었는데... 굳게 닫힌 정원의 문이 열리는 순간마법 같은 일들이 펼쳐진다!
시크릿 부티크,https://pedia.watcha.com/ko-KR/contents/tlYeZjX,강남 목욕탕 세신사에서 재벌인 데오가(家)의 하녀로 또다시 정재계 비선 실세로 거듭 성장한 제니장이 국제도시개발이란 황금알을 손에 쥐고 데오가 여제(女帝) 자리를 노리는 이야기
시티헌터,https://pedia.watcha.com/ko-KR/contents/mWw3w9G,"시티헌터 료와 파트너 카오리는 영상 제작자 앤지로부터 도망친 고양이를 찾아달라는 의뢰를 받는다. 한편, 경시청의 사에코는 수수께끼 조직의 의뢰로 만들어진 어둠의 발명품인 졸틱사의 발명품에 대해 수사한다."
시티홀,https://pedia.watcha.com/ko-KR/contents/m5ejpZW,"‘서울시 신청사’ 컨셉 디자인의 최종 당선자인 건축가 유걸은 설계와 시공과정에서 제외된 채 신청사가 만들어지는 모습을 그저 바라볼 수밖에 없었다. 서울시는 유걸을 총괄디자이너라는 이름으로 준공을 앞둔 신청사의 디자인 감리를 요청한다. 너무 늦은 합류였다. 이미 골조는 완성된 상태였고 유걸이 할 수 있는 일이 많지는 않았다. 유걸은 그래도 자신이 시청사의 마감을 돌볼 수 있어 다행이라고 생각한다. 건축가 유걸은 자신의 설계에서 가장 중요하다고 생각했던 다목적홀(Concert Hall) 설계에 집중했다. 다목적홀은 시민들이 공연이나 강연을 볼 수 있는 공간으로 유걸의 신청사 설계의 개념을 가장 잘 보여주는 핵심적인 공간이었다.
 구청사를 가리고 있던 가림막이 철거되고 신청사에 대한 사회와 여론의 비판이 쏟아졌다. 구청사와 조화가 되지 않는 최고 흉물이라며 연일 악평에 시달렸다. 신청사를 만들고 있는 실무자들도 비판적인 여론과 완공의 압박에 시달리며 지쳐갔다.
 서울시 신청사 완공까지 7년, 아무도 몰랐던 숨겨진 이야기가 시작된다."
식객,https://pedia.watcha.com/ko-KR/contents/m85XqAW,"대한민국 최고의 음식 맛을 자랑하는 운암정의 대를 잇기 위해 제자들 중 단 한 명의 요리사를 선출하는 자리. 음식에 마음을 담는 천재 요리사 ‘성찬(김강우 분)’과 승리를 위해 물불을 가리지 않는 야심가 ‘봉주(임원희 분)’ 는 후계자 자리를 놓고 대결을 펼친다. 요리대결의 과제는 황복회! 두 요리사의 실력은 우열을 가리기 힘들 정도로 맛과 모양이 뛰어난 최상급의 요리지만, 성찬의 요리를 먹은 심사위원들이 갑자기 복어 독에 중독되어 하나 둘씩 쓰러진다. 이 모습에 당황하는 성찬과 옆에서 회심의 미소를 짓고 있는 봉주. 결국, 운암정의 후계자는 봉주의 몫으로 돌아가게 되는데..
  그리고 5년후… 조선시대 최고의 요리사인 대령숙수의 칼이 발견되고, 그의 적통을 찾는 요리대회가 열리게 된다. 5년전 실수로 요리에서 손을 뗀 천재요리사 성찬은 요리대회를 취재하는 열혈VJ 진수(이하나 분)의 끊임없는 권유와 숙명적 라이벌인 봉주의 등장으로 요리 대회 참가를 결심하고, 현존하는 최고의 요리사 자리를 놓고 다시 만난 성찬과 봉주. 그리고 이 둘의 팽팽한 대결을 지켜보는 진수.
  천재 요리사 성찬을 넘어 대령숙수의 적통을 차지하려는 야심가 봉주와 그의 강력한 방해공작에도 불구하고 자신의 실력을 발휘하는 성찬은 드디어 결선에서 맞서게 되는데.. 과연 현존하는 최고의 요리사는 누가 될 것인가..."
식샤를 합시다 1,https://pedia.watcha.com/ko-KR/contents/tRz01ol,"대한민국은 지금, 네 가구 중 하나가 1인 가구! (2012년 한국 국내 가구 리포트) 이제 혼자서 무언가를 한다는 게 전혀 어색하지 않은 세상이 되어가고 있고, 1인 가구는 앞으로 자리를 확고히 할 또 하나의 라이프 스타일이다. 혼자 사는 이들은 우리를 연민하지 말라고 당부하며 행복하지도 않고 불행하지도 않은 평범한 삶이라고 말하지만 인간이란 원래 외로운 것이며, 누군가를 필요로 하는 동물! 1인 가구 입문자, 1인 가구 3년 차, 1인 가구 9년 차 세 사람의 1인가구들이 따로 또 같이 함께 사는 리얼한 모습을 가감 없이 보여주며 시끌벅적 요란법석의 삶을 재미있게 그린다."
식샤를 합시다 2,https://pedia.watcha.com/ko-KR/contents/tRaBYqP,"대한민국은 지금. 네 가구 중 하나가 1인 가구! (2012년 한국 국내 가구 리포트) 이제 혼자서 무언가를 한다는 게 전혀 어색하지 않은 세상이 되어가고 있고, 1인가구는 앞으로 자리를 확고히 할 또 하나의 라이프 스타일이다. 혼자 사는 이들은 우리를 연민하지 말라고 당부하며 행복하지도 않고 불행하지도 않은 평범한 삶이라고 말하지만 인간이란 원래 외로운 것이며, 누군가를 필요로 하는 동물! 국내 1인 가구 비율이 가장 많다는 세종시에서 삼포세대 미혼남, 결혼하고 싶은 미혼녀, 살림바보 엄친아, 자발적 1인 가구 할머니, 외로운 자유를 가진 기러기 가장, 달콤 씁쓸한 청춘 여대생 등 다양한 1인가구들이 따로 또 같이 함께 사는 리얼한 모습을 가감 없이 보여주며 시끌벅적 요란법석의 삶을 유쾌하게 그린다."
식샤를 합시다 3,https://pedia.watcha.com/ko-KR/contents/tRamv3R,다양한 인물들의 먹고 사는 이야기를 다룬 드라마
신기생뎐,https://pedia.watcha.com/ko-KR/contents/t5lYwxR,"역사에서 뿐만아니라 현존하는 최고이자 유일한 전통 기생 요리집인 부용각에서 펼쳐지는 인물들의 삶과 사랑, 아픔을 그린 드라마."
